Time,Distance
92.83333333,160.1
92.86666667,160.1
92.9,157.88
93.2,142.35
93.23333333,143.35
93.26666667,145.5
93.3,145.99
93.33333333,148.12
93.53333333,157.29
93.56666667,157.71
93.6,155.54
93.63333333,156.31
93.66666667,156.89
93.7,160.46
93.73333333,163.25
93.93333333,148.25
94.03333333,147.38
94.2,147.71
94.23333333,148.66
94.26666667,145.8
94.3,145.15
94.33333333,146.41
94.36666667,145.15
94.4,143.41
94.43333333,144.37
95.13333333,144.06
95.16666667,146
95.2,146
95.23333333,147
95.26666667,146
95.3,148
95.33333333,146
95.36666667,146
95.4,146.01
95.43333333,147.03
95.46666667,147.03
95.5,146.03
95.53333333,146.03
95.56666667,146.03
95.6,146.03
95.63333333,147.01
95.66666667,148.03
95.7,149.03
95.73333333,151.05
95.76666667,151.05
95.8,153.05
95.83333333,153.01
95.86666667,152
95.9,154.03
95.93333333,153.03
95.96666667,154.01
96,155.05
96.03333333,156.03
96.06666667,157.05
96.1,154.21
96.13333333,152.08
96.2,152.16
96.23333333,155.16
96.26666667,154.16
96.3,153.05
96.33333333,154.01
96.36666667,153.01
96.53333333,127.76
96.56666667,126.18
96.6,123.65
96.63333333,123.37
96.66666667,123.37
96.7,125
96.73333333,124.62
96.76666667,124.33
96.8,125
96.83333333,125
96.86666667,125.69
96.9,128.32
96.93333333,129.29
96.96666667,133.18
97,137.93
97.03333333,139.74
97.06666667,140.43
97.1,143.4
97.13333333,144.39
97.16666667,144.26
97.2,144.26
97.23333333,143.14
97.26666667,141.28
97.3,141.88
97.33333333,143.03
97.36666667,146.7
97.4,922.64
97.46666667,160.25
97.53333333,159
97.56666667,159.01
97.6,157.05
97.63333333,156.08
97.66666667,154.05
97.7,153.08
97.73333333,150.03
97.76666667,151
97.8,150.08
97.83333333,153.21
98.06666667,129.26
98.1,127.88
98.76666667,143.78
98.8,144.89
98.83333333,143.27
98.86666667,143.27
100.0666667,159.83
100.1333333,158.15
100.1666667,159.59
100.2,157.89
100.2333333,157.41
100.2666667,157.41
100.3,157.18
100.3333333,155.98
100.3666667,156.73
100.4,155.76
100.4333333,154.78
100.4666667,154.35
100.5,155.54
100.5333333,155.33
100.5666667,154.15
100.6,155.13
100.6333333,156.11
100.6666667,154.93
100.7,153.95
100.7333333,155.54
100.7666667,155.91
100.8,157.09
100.8333333,155.72
100.8666667,155.91
100.9,156.31
100.9333333,156.11
100.9666667,155.91
101,156.71
101.0333333,156.11
101.0666667,155.33
101.1,155.54
101.6666667,136.07
101.7,139.04
101.7333333,138.71
101.7666667,139.04
101.8,137.82
101.8333333,139.81
101.8666667,138.71
102.3333333,152.03
102.6666667,153.44
102.7666667,153.18
102.8,155.29
102.8333333,153.18
102.8666667,152.32
102.9,153.31
102.9333333,155.17
102.9666667,155.05
103,154.94
103.0333333,153.83
103.0666667,154.06
103.1333333,152.59
103.2333333,155.36
103.3333333,161.9
103.3666667,158.53
103.4,158.27
103.4333333,154.83
103.4666667,151.74
103.5,150.33
103.5333333,149.12
103.5666667,148.03
103.6,151.12
103.7333333,145.34
103.7666667,144.35
103.8,146.49
103.8333333,145.28
103.8666667,147.05
103.9,150
103.9333333,156.05
103.9666667,161.08
104,165.11
104.0333333,163.2
104.0666667,164.2
104.1,161.31
104.1333333,163.2
104.1666667,163.11
104.2,165.05
104.2333333,163.05
104.2666667,162.05
104.3,162.05
104.3333333,162.05
104.3666667,159.05
104.4,162.05
104.4333333,159
104.4666667,161.01
104.6333333,155.16
104.6666667,155.05
104.7,151.12
104.7333333,153.12
104.7666667,154.47
104.8,156.04
105.0333333,150.44
105.0666667,150.44
105.2333333,148.01
105.2666667,146.01
105.3,144.06
105.3333333,142
105.3666667,141
105.4,141
105.4333333,143.03
105.4666667,145.06
105.5,148.05
105.7,151.2
105.7333333,153.55
105.7666667,154.16
105.8666667,154.01
106.1666667,150.96
106.2,150.21
106.2333333,150.34
106.2666667,151.2
106.3,153.31
106.3333333,154.18
106.3666667,151.85
106.4,151.95
106.4333333,151.85
106.4666667,151.74
106.5,152.4
106.8333333,155.54
107.2,145.77
107.2333333,145.07
107.3333333,146.29
107.3666667,146.29
107.4333333,148.08
108.3666667,152.2
108.4,153.47
108.4333333,156.59
108.6333333,146.73
108.6666667,142.94
108.7,140.13
108.7333333,138.88
108.7666667,137.36
111.2,131.19
111.2333333,132.09
111.2666667,133
111.3,134
111.3333333,133.02
111.3666667,134.03
111.4,131
111.4333333,131
111.4666667,130
111.5,130.1
111.5333333,128.32
111.5666667,127.48
111.6,124.58
111.6333333,122.69
111.6666667,120.7
111.7,119.94
111.7333333,117.61
111.7666667,120.81
111.8,121.33
111.8333333,124
112.1,150.33
112.1333333,145.22
112.1666667,142.13
112.2,140.01
112.2333333,137.01
112.2666667,135
112.3,135
112.3333333,138
112.3666667,140.01
112.4,143.06
112.4333333,143.03
112.4666667,144.17
112.5,146.17
112.5333333,145.58
112.5666667,143.4
112.6333333,148.07
112.6666667,155.76
112.7,160.03
112.7333333,162.61
112.7666667,158.49
112.8,158.86
112.8333333,158.98
113,157.71
113.0333333,155.63
113.0666667,156.63
113.1333333,155.82
113.6,156.04
113.7666667,155.63
113.8,156.46
113.8333333,153.16
113.9,153.08
113.9666667,152.08
114,151.16
114.1,160.25
114.1333333,165.06
114.2,175.14
114.3,157.28
114.3333333,151.2
114.3666667,157
114.6,152.64
114.6333333,153.73
114.7333333,156.92
114.8,155.39
115.0666667,157.71
115.1,161.64
115.3,154.08
115.3333333,153.16
115.3666667,153.39
115.5333333,168.19
115.5666667,165.03
115.6,163.03
115.6333333,163.08
115.7,164.15
115.7333333,163
115.9666667,157.32
116,155.54
116.0333333,154.47
116.0666667,149.21
116.1,148
116.1333333,154.39
116.4,148.96
116.4333333,146.45
116.4666667,149.19
116.5,147.96
116.5333333,142.64
116.5666667,140.8
117.0333333,153.58
117.1,161.94
117.1333333,164.61
117.2,160.95
117.2333333,160.02
117.2666667,159.25
117.4666667,158.08
117.5,159.08
117.5333333,160.03
117.5666667,160.08
117.6,162.15
117.6333333,162.2
117.6666667,160.45
117.7,160.8
117.7333333,162.12
117.8666667,162.1
117.9,153.38
117.9333333,149.4
117.9666667,150
118,148.95
118.1666667,159.84
118.2,154.04
118.2333333,150.92
118.6666667,160.31
118.7,154.73
118.9333333,155.01
118.9666667,156.05
119.4666667,151.01
119.5,157
119.7,151.12
119.9333333,150.08
120.1333333,166.11
120.1666667,156.01
120.2,155.16
120.2333333,155.71
120.4,162
120.4333333,158.15
120.4666667,156.72
120.5,155.39
120.5333333,155.54
120.5666667,158.71
120.6,155.72
120.6333333,159.8
120.6666667,157.38
120.7,156.16
120.9333333,158.86
120.9666667,157.33
121,162.19
121.2333333,154.01
121.2666667,159
121.3,162.01
121.3333333,163.03
121.3666667,161.05
121.4,162.03
121.4333333,164
121.4666667,162
121.5,162.01
121.5333333,162.01
121.5666667,162.03
121.6,162
121.6333333,161
121.6666667,161
121.7,160
121.7333333,160
121.7666667,160
121.8,159
121.8333333,160.01
121.8666667,161.01
121.9,160
121.9333333,160.03
121.9666667,159.03
122,160.01
122.0333333,159.03
122.0666667,159.03
122.1,158.01
122.1333333,158.03
122.4333333,151.05
122.4666667,150.16
122.5,148.76
122.5333333,147.76
122.5666667,144.01
122.6,146.51
122.6333333,148.22
122.6666667,148.86
122.7,148.22
122.7333333,146.22
122.7666667,150.63
122.9666667,153.73
123,153.44
123.0333333,153.31
123.0666667,156.42
123.1,154.94
123.1333333,600.83
123.1666667,157.32
123.2,157.38
123.2333333,156.46
123.2666667,156.72
123.5,162.2
123.5333333,157.46
123.5666667,156.16
123.6,156.16
123.6333333,158.15
123.8,155.72
123.8333333,152.84
123.8666667,151.2
123.9,151.95
123.9333333,153.83
124.1,157.2
124.1333333,156.39
124.1666667,154.39
124.2,154.32
124.2333333,152.47
124.2666667,151.2
124.3,151.42
124.3333333,151.92
124.3666667,156.6
124.4666667,157.03
124.5,154
124.5333333,149.08
124.5666667,149.08
124.6,146.03
124.6333333,150.03
124.6666667,150
124.7,150
124.7333333,152.03
124.7666667,152.16
124.8,152.95
124.9666667,158.86
125,155.91
125.0333333,156.85
125.0666667,163.23
125.7,157.41
125.7666667,158.15
125.9333333,155.93
125.9666667,152.95
126.0333333,151.85
126.1333333,155.05
126.1666667,156.42
126.2,158.27
126.2333333,157.89
126.4333333,158.15
126.4666667,159.15
126.5,163
126.6333333,157.01
126.6666667,155.12
126.7,155.46
126.7333333,156.54
126.7666667,160.61
126.8,163.78
126.8333333,163.6
126.8666667,159.91
126.9,161.28
126.9333333,158.62
127.1333333,154.32
127.1666667,163.05
127.3333333,158.91
127.3666667,155.72
127.4,154.83
127.4333333,154.43
127.6333333,159.11
127.6666667,158.01
127.7,159.01
127.7333333,158.03
127.7666667,159.01
127.8,155.03
127.8333333,153
127.8666667,154
127.9333333,155
127.9666667,153.01
128,152.21
128.0333333,152.55
128.0666667,152.27
128.1,153.08
128.1333333,154.03
128.4333333,145.8
128.4666667,143.41
128.5,139.95
128.5333333,137.28
128.5666667,133.15
128.6,130.61
128.8666667,142.86
128.9,145.67
128.9333333,148.12
128.9666667,151.43
129,155.54
129.0333333,158.07
129.1,161.28
129.1333333,162.39
129.1666667,161.07
129.2,158.47
129.3666667,167.36
129.4,159.26
129.4333333,156.54
129.4666667,157.46
129.5,155.32
129.5333333,156.32
129.5666667,157.26
129.6,158.38
129.6333333,158.46
129.6666667,157.62
129.7,157.04
130.1,154.64
130.1333333,151.27
130.1666667,149.21
130.2,147.28
130.2333333,150.16
130.2666667,149.21
130.3,151.12
130.3333333,153.01
130.4,155.16
130.5666667,160.15
130.6,157.05
130.6333333,158.01
130.6666667,156.26
130.8333333,158.03
130.8666667,157.04
130.9,157.15
131.2666667,161.81
131.3,158.07
131.3333333,158.32
131.3666667,159.45
131.5,158.15
131.5333333,156.39
131.5666667,156.26
131.6,154.08
131.6333333,152.12
131.6666667,152.05
131.9333333,168.07
131.9666667,164.15
132,161.37
132.0333333,164.75
132.0666667,733.61
132.2,162.37
132.2333333,159.45
132.2666667,162.44
132.3,161.38
132.3333333,162.2
132.3666667,163.25
132.4,164.25
132.4333333,161.15
132.4666667,162.15
132.5,159
132.7,164.4
132.7333333,159.97
132.7666667,158.68
133.0333333,160.08
133.0666667,158
133.1,161
133.1333333,162
133.1666667,162.01
133.2,161.01
133.2333333,162
133.2666667,160
133.3,159.01
133.3333333,160
133.3666667,158.01
133.4,159
133.4333333,158.03
133.4666667,158.03
133.5,158.05
133.5333333,157.03
133.5666667,158
133.6,159
133.6333333,159
133.6666667,159
133.7,159
133.7333333,160
133.7666667,159
133.8,158
133.8333333,158.01
133.8666667,156
133.9,157.01
133.9333333,156
133.9666667,155
134,156.16
134.0333333,154.47
134.2666667,153.12
134.3,148.57
134.3333333,149.48
134.3666667,150.92
134.4,151.75
134.4333333,149.21
134.4666667,146.28
134.5,146.05
134.7333333,156.92
134.7666667,157.71
134.8,154.64
134.8333333,153.47
134.8666667,153.39
134.9,153.39
134.9333333,154.39
134.9666667,154.32
135,152.47
135.0333333,152.95
135.0666667,151.08
135.1,151.6
135.1333333,152.19
135.3,158.03
135.3333333,155.05
135.3666667,154.16
135.4,150.12
135.4333333,150.16
135.4666667,151.05
135.5,150.01
135.5333333,150
135.5666667,150.12
135.6,149.27
135.6333333,151.74
135.8333333,153.73
135.8666667,151.91
135.9,150.1
135.9333333,149.11
135.9666667,149.93
136,150.27
136.0333333,152.78
136.0666667,149.83
136.3333333,135.83
136.3666667,138.06
136.4,147.12
136.4333333,151.08
136.5666667,160.53
136.6,156.72
136.6333333,155.93
136.6666667,157.92
136.7,161.79
136.7333333,164.22
136.7666667,162.5
136.8,159.81
136.8333333,162.26
136.8666667,162.1
136.9,162.43
136.9333333,162.61
136.9666667,163.57
137,161.05
137.0333333,161.12
137.1333333,157.17
137.1666667,155.9
137.2,150
137.2333333,140.04
137.5666667,151.48
137.6,150.28
137.6333333,150.28
137.6666667,150.96
137.7,151.38
137.7333333,150.86
137.7666667,149.19
137.8,148.49
137.8333333,150.42
137.8666667,148.49
137.9,148.22
137.9333333,147.26
137.9666667,144.81
138,144.37
138.0333333,145.88
138.0666667,145.6
138.1,144.64
138.1333333,144.37
138.1666667,144.1
138.2,142.62
138.2333333,143.84
138.2666667,142.87
138.3,141.4
138.4666667,147.8
138.7666667,169.43
138.8,169.58
138.8333333,166.68
138.8666667,166.09
138.9,163.49
138.9333333,163.62
138.9666667,162
139,164.22
139.0333333,163
139.0666667,161.52
139.1,159.38
139.1333333,156.12
139.1666667,152.08
139.2,146.66
139.2333333,143.89
139.4333333,154.64
139.4666667,154.73
139.5,152.74
139.5333333,151.56
139.5666667,150.48
139.6,150.65
139.6333333,151.48
139.6666667,152.33
139.7,154.16
139.7333333,155.08
139.7666667,153.03
139.8,154
139.8333333,153.01
139.8666667,151.01
139.9,149.05
140.1333333,163.78
140.1666667,161.41
140.2,155.72
140.2333333,157
140.2666667,156.2
140.4333333,159.38
140.4666667,155.59
140.5,157.8
140.5666667,159.89
140.7666667,154.15
140.8,153.76
140.8333333,154.74
140.8666667,154.56
140.9,156.11
140.9333333,156.31
140.9666667,156.52
141,156.52
141.0333333,155.36
141.0666667,152.07
141.1,147.11
141.1333333,143.89
141.1666667,145.58
141.2,146.09
141.2333333,149.08
141.3666667,152.33
141.4,148.17
141.4333333,144
141.4666667,142
141.5,143.01
142.1666667,162.08
142.2,162.11
142.2333333,161.08
142.2666667,159.31
142.3,155.93
142.3333333,148.97
142.3666667,146.99
142.4,145.99
142.4333333,145
142.4666667,144.89
142.5,143.01
142.5333333,143.01
142.5666667,142.27
142.6,140.16
142.6333333,140.04
142.6666667,138.92
142.7,137.62
142.7333333,136.18
142.7666667,134.13
142.8,144.01
142.8333333,154.02
142.9333333,166.97
142.9666667,163.23
143,161.51
143.0333333,158.68
143.0666667,158.4
143.1,158.27
143.1333333,158.62
143.1666667,158.38
143.2,160.25
143.2333333,162.03
143.2666667,163.03
143.3,163
143.3333333,165
143.3666667,163
143.4,164.01
143.4333333,162.03
143.4666667,162.08
143.6,168.01
143.6333333,163
143.6666667,160.01
143.7,154.01
143.7333333,151.03
143.7666667,149
143.8,147
143.8333333,145.03
143.8666667,144.03
143.9,143.09
143.9333333,143.13
143.9666667,141.23
144,140.43
144.0333333,139.04
144.0666667,140.43
144.2666667,152.84
144.3,147.41
144.3333333,147.34
144.3666667,146.17
144.4666667,140
144.6,142.09
144.6666667,147.57
144.9,136.19
145.2333333,138.09
145.2666667,136
145.3,134.01
145.6,133.45
145.6333333,133.3
145.7,134
145.7333333,134
146.0333333,150.16
146.0666667,154.01
146.1,158.01
146.1333333,160.2
146.1666667,158.62
146.2,159.02
146.2333333,160.25
146.2666667,160.02
146.3,161.12
146.3333333,159.8
146.3666667,157.54
146.4333333,153.16
146.4666667,152.03
146.5,150
146.5333333,149
146.5666667,150
146.6,150.03
146.6333333,152.27
146.6666667,153.39
146.9666667,159.02
147,158.71
147.0333333,157.32
147.0666667,157.2
147.1,158.03
147.1333333,156.26
147.1666667,157.41
147.3333333,148.86
147.3666667,148.86
147.4,147.11
147.4333333,145.88
147.4666667,146.87
147.5,145.5
147.5333333,148.27
147.5666667,148.22
147.6,149.27
147.6333333,151.33
147.6666667,151.4
147.7,152.47
147.7333333,152.84
147.7666667,153.94
147.8,152.84
148.2666667,165.15
148.3333333,164.15
148.4333333,163.2
148.4666667,164.11
148.5333333,164.05
148.5666667,165.08
148.8,164
149,154.55
149.1,145
149.1333333,146.05
149.1666667,143.01
149.2,145
149.2333333,141.13
149.2666667,140.43
149.3,139.14
149.5333333,154.03
149.5666667,153.01
149.6333333,149
149.7,150.21
149.7333333,150.48
149.7666667,148.41
150.1,159
150.2,160
150.3,162.03
150.3333333,163
150.3666667,164.08
150.4,163.08
150.4333333,165.15
150.4666667,162.05
150.5,163.05
150.5333333,163.05
150.5666667,162.05
150.6666667,159.11
150.7333333,160.11
150.8,161.79
150.8333333,161.12
150.8666667,159.91
150.9,157.62
150.9333333,155.26
150.9666667,156.12
151,155.08
151.0333333,156.12
151.0666667,158.26
151.1,161.7
151.3,159.2
151.3333333,160.44
151.3666667,161.12
151.4,162.64
151.4333333,161.97
151.4666667,162.93
151.5,163.51
151.5333333,164.44
151.5666667,164.76
151.6,164.47
151.6333333,163.53
151.6666667,163.53
151.7,163.87
151.7333333,163.27
151.7666667,164.56
152.0333333,149.16
152.0666667,147.51
152.1,142.64
152.1333333,139.49
152.1666667,136.82
152.2,136.31
152.4666667,145.17
152.5,145.17
152.5333333,142.04
152.5666667,142.86
152.6,143.03
152.6333333,146.11
152.6666667,146.76
152.7,154.03
152.9333333,158.53
152.9666667,158.15
153,156.55
153.0333333,155.56
153.0666667,155.56
153.1,154.72
153.1333333,153.58
153.1666667,153.06
153.2,150.33
153.2333333,148.08
153.5,145.28
153.5333333,143.84
153.5666667,144.81
153.6,143.34
153.6333333,142.62
153.6666667,140.19
153.7,138.5
153.7333333,138.05
153.7666667,139.01
153.8,137.79
153.8333333,137.79
153.8666667,138.05
153.9,137.36
153.9333333,138.32
153.9666667,136.68
154,137.64
154.0333333,136.62
154.0666667,136.62
154.1,137.99
154.1333333,136.69
154.6,141.74
154.6333333,142.04
154.6666667,139.94
154.7,139.61
154.7333333,138.57
154.8,138.2
154.8333333,137.3
154.8666667,135.65
154.9333333,131.32
154.9666667,129.34
155.0333333,130.97
155.1,133.99
155.2666667,132.52
155.3333333,134.81
155.4,145
155.4333333,148.3
155.5,150.81
155.5666667,151.8
155.6333333,153.57
155.6666667,152.97
155.7,152.59
155.7333333,152.78
155.8,153.57
155.8333333,152.24
155.8666667,152.24
155.9666667,150.47
156,149.97
156.0333333,152.55
156.2,149.58
156.2333333,149.94
156.2666667,145.84
156.3,147.12
156.3333333,148.06
156.3666667,148.66
156.5666667,145.5
156.6,145.21
156.6333333,144.64
157.1,156.46
157.1333333,156.54
157.1666667,155.46
157.2,153.64
157.2333333,152.74
157.2666667,152.55
157.3,152.47
157.3333333,152.47
157.3666667,152.4
157.4333333,150.33
157.4666667,150.33
157.5,150.48
157.5333333,150.48
157.5666667,149.48
157.6,149.75
157.6333333,151.08
157.6666667,151.33
157.7,153.44
157.7333333,155.05
157.7666667,156.42
157.8,157.41
157.8333333,155.29
157.8666667,155.17
157.9,156.16
157.9333333,155.56
158.1666667,162.52
158.2,160.44
158.2333333,156.92
158.2666667,154.72
158.3,156
158.4666667,157.18
158.5,156.21
158.5333333,157.43
158.5666667,158.14
158.6,157.41
158.6666667,155.33
158.7,155.33
158.7333333,156.11
158.7666667,155.76
158.8,155.33
158.8333333,156.11
158.8666667,155.91
158.9,156.52
158.9333333,156.52
158.9666667,156.31
159,156.52
159.0333333,160.1
159.1333333,162.12
159.1666667,160.7
159.2,160.53
159.2333333,161.52
159.2666667,159.08
159.3,159.05
159.3333333,156.92
159.3666667,159.66
159.5,152.27
159.5333333,147.22
159.5666667,146.09
159.6,147.03
159.6333333,149.08
159.6666667,146.03
159.7,143.13
159.9,140
159.9333333,140.09
159.9666667,143.42
160.2333333,159.62
160.2666667,159.53
160.3,156.2
160.3333333,154
160.3666667,151.08
160.4,149.34
160.4333333,149.41
160.4666667,149.41
160.5,149.48
160.5333333,149.48
160.5666667,147.34
160.6,148.41
160.6333333,146.17
160.6666667,146
160.7,144.5
160.7333333,149.46
160.7666667,158.66
160.8666667,160.82
160.9,156.89
160.9333333,159.05
160.9666667,157.29
161,156.52
161.0333333,155.54
161.0666667,159.66
161.1,158.68
161.1333333,159.81
161.1666667,160.95
161.2,157.33
161.2333333,159.97
161.2666667,158.68
161.3,158.81
161.3333333,159.08
161.3666667,162.31
161.4,170.5
161.4333333,178.47
161.5666667,160.01
161.6,153.05
161.6333333,148.17
161.7,144.17
161.7333333,142.06
161.7666667,138.01
161.8,132.74
161.8333333,129.76
161.8666667,136.62
162,155.54
162.0333333,154.57
162.0666667,150.4
162.1,149
162.1333333,153.03
162.1666667,155.05
162.2,157.08
162.2333333,158.11
162.2666667,157.11
162.3,155.16
162.3333333,154.39
162.3666667,152.4
162.4,150.16
162.4333333,149.05
162.4666667,148.12
162.5,146.01
162.5333333,144
162.5666667,144
162.6,143.03
162.6333333,145.01
162.7,153.33
162.7333333,157.17
162.9333333,160.15
162.9666667,154.01
163.0666667,135.53
163.1,128.79
163.1333333,127.95
163.3333333,142.23
163.8333333,138.13
163.9666667,150.48
164.0666667,150.01
164.1,152.08
164.1333333,152.03
164.1666667,156.01
164.2,154.12
164.2333333,156.46
164.2666667,156.82
164.3666667,157.15
164.4,156.04
164.4333333,151.65
164.4666667,147.22
164.5,148.08
164.5333333,148.03
164.5666667,148
164.6,146.01
164.6333333,147
164.6666667,148.01
164.7,151.12
164.7666667,148.27
164.8,154.18
164.9,157.32
164.9333333,158.2
165.0666667,154.01
165.1,152
165.1333333,148.34
165.1666667,147.57
165.2,147.65
165.2333333,150.14
165.4333333,149.21
165.4666667,147.22
165.5,145.34
165.5333333,145.22
165.5666667,147.28
165.6,148.12
165.6333333,149.12
165.6666667,153.12
165.7,154.12
165.7333333,155.21
165.7666667,153.21
165.8,153.21
165.8333333,154.32
165.8666667,155.82
165.9,156.82
165.9666667,163.52
166,161.2
166.0333333,161.45
166.0666667,160.8
166.1333333,159.67
166.1666667,158.4
166.2,158.53
166.2333333,156.04
166.3666667,150.12
166.5666667,139.59
166.6,137.61
166.6333333,134.97
167.1666667,168.03
167.2,164.03
167.2333333,164.44
167.2666667,163.31
167.3,162.37
167.3333333,160.45
167.3666667,158.38
167.4,157.2
167.4333333,151
167.4666667,147.41
167.5,141.79
167.5333333,142.68
167.7666667,146.99
167.8,144.13
167.8333333,143.27
167.8666667,142.02
167.9,148.76
167.9333333,152.4
168.2666667,148.22
168.4,149.48
168.4333333,159.26
168.4666667,160.38
168.5,158.71
168.5333333,151.48
168.5666667,150.48
168.6,150.48
168.6333333,150.56
168.6666667,149.48
168.7,149.48
169.1,164.68
169.1333333,157.62
169.1666667,155.32
169.2,153.26
169.2333333,151.33
169.2666667,151.08
169.3,152.78
169.5,148.08
169.5333333,149.66
169.5666667,151.08
169.6,151.43
169.6333333,152.78
169.6666667,155.36
169.7,155.71
169.8666667,156.55
169.9666667,150.4
170,147.57
170.0333333,147.67
170.1,147.57
170.1333333,149.48
170.6333333,139.13
170.6666667,143.28
170.7,144.42
170.7333333,143.68
170.7666667,142.59
170.8333333,139.43
170.8666667,139.61
170.9,139.81
170.9333333,140.29
170.9666667,140.43
171,140.58
171.0333333,143.38
171.0666667,146.11
171.2666667,756
171.3,151.05
171.3333333,149.12
171.3666667,149.12
171.4,146.17
171.4333333,145.12
171.4666667,144.22
171.5,143.17
171.5333333,142.03
171.5666667,141.01
171.6,140.03
171.6333333,143.13
171.6666667,144.78
173.1333333,166.3
173.2,166.15
173.2333333,167.05
173.2666667,168.11
173.3,168.05
173.3333333,171.05
173.4,169.05
173.4333333,170.11
173.4666667,168.11
173.5,168.11
173.5333333,168.01
173.5666667,168.03
173.6,167.05
173.6333333,166.03
173.6666667,166
173.7,166
173.7333333,166
173.7666667,166
173.8,165
173.8333333,163.01
173.8666667,162.08
174.2,139.43
174.2333333,141.43
174.2666667,145.77
174.3,147.49
174.3333333,147.49
174.3666667,146.28
174.4,145.28
174.4333333,146.28
174.4666667,144.68
174.5,143.27
174.5333333,141.88
174.5666667,140.62
174.6,140.04
174.6333333,139.27
174.6666667,138.51
174.7,139.22
174.7333333,137.79
174.7666667,136.68
174.8,136.97
174.8333333,139.78
174.8666667,147.05
175.1666667,155.12
175.2,152.03
175.2333333,151.01
175.2666667,147.09
175.3,143.42
175.3333333,143.54
175.3666667,144.18
175.4,143.56
175.4333333,145.13
175.4666667,144.16
175.5,142.97
175.5333333,141.41
175.5666667,140.58
175.8,155.54
175.8333333,147.22
175.8666667,142.06
175.9,140.03
175.9333333,142
175.9666667,142
176,145
176.0333333,150.05
176.0666667,150.21
176.1,154.06
176.2666667,161.28
176.3,156.71
176.5,156.72
176.5333333,155.05
176.5666667,155.17
176.6,157.54
176.9333333,161.12
176.9666667,156.04
177,158.15
177.1666667,158.53
177.2,157.62
177.3,160.7
177.3333333,161.12
177.3666667,162.61
177.4,160.23
177.4333333,162.02
177.4666667,163.49
177.5666667,174.14
177.8333333,158.05
177.8666667,156.08
177.9,156.05
177.9333333,161.01
177.9666667,161.08
178,160.03
178.0333333,158
178.0666667,160.38
178.3,152.27
178.5,154.12
178.5333333,150.16
178.5666667,148.49
178.7666667,162.03
178.8,161.11
178.8333333,159.03
178.8666667,159.2
178.9,158.32
178.9333333,152.27
178.9666667,152.08
179,154
179.0333333,156.16
179.0666667,157.32
179.1,158.62
179.1333333,155.72
179.1666667,156.46
179.2,154.16
179.2333333,152
179.5333333,153.53
179.5666667,148.71
179.6,146.15
179.6333333,141.15
179.6666667,138.46
179.9666667,145.13
180.0666667,153.76
180.1,154.15
180.2333333,166.72
180.2666667,162.98
180.3,158.32
180.3333333,157.33
180.3666667,157.69
180.4,160.02
180.5333333,159.26
180.5666667,157.04
180.7333333,159.14
180.7666667,156.82
180.9333333,156.54
180.9666667,151.2
181,149.83
181.0333333,154.74
181.2,155.46
181.2333333,154.21
181.2666667,152.08
181.3333333,152.16
181.3666667,151.12
181.4,151.01
181.4333333,149
181.4666667,152.12
181.6666667,159.66
181.7,153.59
181.7333333,152.78
181.9,155.54
182,157.92
182.3333333,154.04
182.3666667,148.22
182.5666667,161.11
182.6,160.15
182.6333333,162.05
182.6666667,160.05
182.7,162.01
182.7333333,160.05
182.7666667,159.31
182.8,158.53
183,163.37
183.0333333,159.62
183.0666667,164.22
183.2333333,162.2
183.2666667,160.25
183.3,158.11
183.3333333,159.08
183.3666667,160.11
183.4,160.31
183.4333333,159.2
183.6666667,158.68
183.7,158.4
183.9,165.01
183.9333333,158.05
183.9666667,160
184,160
184.0333333,160
184.0666667,161
184.1,160
184.1333333,161
184.1666667,159
184.2,158
184.2333333,157
184.2666667,157.01
184.3,156.03
184.3333333,157.01
184.3666667,158
184.4,157
184.4333333,157.01
184.4666667,157.03
184.5,158
184.5333333,157
184.5666667,159
184.6,158
184.6333333,157
184.6666667,156
184.7,156
184.9666667,153.05
185.0333333,151.33
185.0666667,154.64
185.1,157.38
185.1333333,157.46
185.1666667,157.54
185.2,156.63
185.2333333,157.62
185.2666667,158.81
185.3,157.71
185.3333333,158.46
185.4,160.53
185.5666667,154.39
185.6,154.16
185.6333333,152.08
185.6666667,152.08
185.7333333,153
185.7666667,151.01
185.8,150.16
186.0333333,148.41
186.0666667,146.05
186.1,144.03
186.1333333,144.28
186.3333333,146.34
186.3666667,146.49
186.5666667,156.08
186.6,152.16
186.6333333,148.08
186.6666667,146.28
186.7,147.49
186.9333333,153.08
186.9666667,151
187,150
187.3666667,159.3
187.4,156.18
187.4666667,163.11
187.6,158.81
187.6333333,157.81
187.6666667,156.82
188.0666667,158.32
188.1,159.48
188.3,157.54
188.3333333,157.15
188.4,154.47
188.4333333,156.63
188.9666667,158.2
189,162.15
189.0333333,157.11
189.0666667,159.08
189.1,159.08
189.1333333,158
189.1666667,163.08
189.4,148.03
189.4333333,138.61
189.8666667,159
189.9,150.03
189.9333333,151.33
189.9666667,146.67
190,146.67
190.0333333,141.23
190.0666667,144.12
190.1,147.05
190.1333333,148
190.1666667,151
190.2,153.05
190.2333333,154.03
190.2666667,151.03
190.3,149.05
190.6333333,145
190.6666667,139.7
190.7,137.93
190.7333333,140.25
191.3666667,161.62
191.5333333,156.82
191.6333333,156.39
191.6666667,158.38
191.7,158.46
191.9,156.54
191.9333333,151.01
191.9666667,154.26
192.1666667,153.26
192.2,149.05
192.5333333,148.66
192.5666667,148.22
192.6,151.25
